time	 cell
257.9805563222852	140.0
261.16664537987253	120.0
261.54999999999905	100.0
263.0009348891071	176.0
265.90209444198456	204.0
268.21281115849007	208.0
270.43952467030437	216.0
271.55502330624586	220.0
272.0029816722251	120.0
277.315289370296	212.0
277.65190549863513	224.0
279.0150047583499	204.0
279.5695590193634	176.0
283.97670226778223	144.0
286.864140816132	140.0
287.3249999999756	100.0
290.51701159762865	196.0
293.76814138320964	220.0
294.46364369761966	216.0
299.31205677432587	212.0
301.5172742888117	224.0
303.5315522968846	208.0
304.7786356673009	196.0
309.253010754362	144.0
311.6970493928304	140.0
312.9920394281682	176.0
313.1749999999521	100.0
313.638225187205	120.0
317.10801218227436	204.0
323.6672089553194	216.0
326.2183218843933	228.0
327.2379641618828	224.0
327.8377975452521	208.0
328.4638211429199	212.0
329.0670121033772	220.0
331.4445454190321	204.0
331.7216650102472	120.0
334.26557527383954	196.0
335.3870984634997	140.0
335.73408461618544	176.0
337.5637672022285	232.0
340.7590963451344	144.0
341.6148125164011	220.0
345.82809969657626	208.0
349.5308910481417	212.0
349.98978734440476	216.0
350.1788114214749	232.0
352.4629277824137	224.0
357.7744732389214	228.0
357.94726054068883	140.0
359.74709273261817	120.0
361.574482088791	144.0
362.67523497413947	196.0
362.69999999990705	96.0
362.724999999907	8.0
362.724999999907	72.0
362.749999999907	28.0
362.749999999907	88.0
363.04999999990673	48.0
363.04999999990673	68.0
363.0749999999067	12.0
363.0749999999067	92.0
363.0999999999067	36.0
363.0999999999067	84.0
363.1749999999066	20.0
363.1999999999066	32.0
363.1999999999066	40.0
363.3249999999065	16.0
363.50283555272784	204.0
363.6249999999062	60.0
363.67499999990616	56.0
363.7249999999061	44.0
363.7249999999061	52.0
363.7749999999061	64.0
364.1999999999057	4.0
364.34999999990555	24.0
364.44999999990546	76.0
364.6315676415756	176.0
364.87499999990507	0.0
366.42117768182044	208.0
366.52499999990357	104.0
367.95864750812234	220.0
368.1499999999021	80.0
368.1623154966518	232.0
371.422761640359	228.0
371.62521539025636	224.0
372.5991992820846	216.0
376.1097173421759	176.0
377.6686012202258	144.0
382.68180632500906	232.0
382.80902872535086	204.0
384.8186069237409	212.0
387.7301655190867	120.0
388.606621344639	140.0
390.41156829668654	196.0
395.5993043800971	212.0
396.999447495068	220.0
398.50190493552157	196.0
399.5663226009729	216.0
402.32764646290093	144.0
404.0271214774851	228.0
404.4607194558208	232.0
405.24387368736495	208.0
407.7986908913395	120.0
408.5848822890962	176.0
408.9086701274065	224.0
412.0249999998622	88.0
412.224999999862	28.0
412.224999999862	72.0
412.27499999986196	36.0
412.3249999998619	8.0
412.49999999986176	92.0
412.49999999986176	96.0
412.52499999986173	40.0
412.62499999986164	68.0
412.6499999998616	32.0
412.72499999986155	12.0
412.74999999986153	20.0
412.8105683391414	204.0
412.82499999986146	60.0
412.82499999986146	64.0
412.92499999986137	52.0
413.04999999986126	4.0
413.2249999998611	48.0
414.02499999986037	24.0
414.27499999986014	84.0
414.44999999986	44.0
414.7749999998597	0.0
415.0749999998594	56.0
416.02499999985855	104.0
416.6431500778596	140.0
418.64452216696696	232.0
421.9880755327782	208.0
422.9902733407279	216.0
424.45725782872114	140.0
424.69805101853024	212.0
431.5121292427599	120.0
432.5078414744718	220.0
432.81907151699846	204.0
433.53699072712874	176.0
437.71946337719965	144.0
437.8469944259299	196.0
438.10634720737426	224.0
446.8040518992613	224.0
449.4614092538788	212.0
451.30002980132963	196.0
451.6428609770227	216.0
453.3236861289791	220.0
454.02073650225674	208.0
455.94607818978005	204.0
457.62416368447083	140.0
462.94301513010964	120.0
464.8221269720108	176.0
467.6749999998116	100.0
468.14923200843504	144.0
472.5289897768773	212.0
474.50191788601643	220.0
475.17914346191185	224.0
477.9273409831293	216.0
478.5511710505513	208.0
483.9184583116478	140.0
484.7323817913962	176.0
485.54107726642417	196.0
485.9015150451775	204.0
485.9320141108802	120.0
490.1815167702441	144.0
492.12499999978934	100.0
492.16017884333144	208.0
499.69851636947885	212.0
504.15376850623215	216.0
504.4781027720489	224.0
505.0209402351905	204.0
505.19092591473463	120.0
507.1254259879283	140.0
507.6388570385712	220.0
508.14660839030824	176.0
510.57677054408964	144.0
514.0749999997788	100.0
516.6267117559315	196.0
517.7940389096246	224.0
523.0757302046746	140.0
524.0359099527719	220.0
525.3786988104866	216.0
529.3775498012749	144.0
531.3916951044702	212.0
531.5677552417255	196.0
532.2211069105545	176.0
534.1937060959021	120.0
534.6823245283856	208.0
537.5709637735592	204.0
539.3749999998709	100.0
543.6789199105245	224.0
548.7521136206286	208.0
549.683527672018	216.0
549.8724655368668	220.0
556.8751317178712	140.0
557.0254697889249	212.0
557.5072109066558	120.0
559.8319629925878	176.0
560.0045275606631	196.0
560.9952931692256	204.0
563.0140341458601	144.0
564.5749999999625	100.0
565.8746751717794	208.0
574.39705505957	212.0
576.2183218843933	228.0
577.9777311371629	224.0
581.4140812999814	220.0
582.0081429316429	216.0
584.4919190805433	204.0
586.1153849824692	144.0
587.1454415418743	176.0
587.5637672022285	232.0
589.3402355460444	196.0
590.9552557263391	120.0
592.1250000000628	88.0
592.5500000000643	72.0
593.2750000000669	36.0
593.5000000000678	96.0
593.7750000000688	92.0
594.1481855767412	140.0
594.7250000000722	52.0
594.8750000000728	28.0
595.3000000000743	12.0
595.4500000000749	32.0
595.6000000000754	40.0
596.1250000000773	8.0
596.3350306919315	216.0
596.7750000000797	68.0
598.225000000085	64.0
598.3000000000852	104.0
599.6387479630141	228.0
600.498018026932	220.0
601.7574320286448	224.0
602.5561931020843	212.0
604.7351295690689	208.0
605.7730648438738	232.0
607.3592562053376	140.0
607.3665269982698	144.0
608.4415166617401	204.0
610.4861219830457	176.0
612.4264256649312	196.0
612.4838760198778	228.0
613.9937078378305	120.0
618.4751157341774	232.0
618.5605584184875	212.0
618.8940609806052	220.0
625.4660697342471	120.0
626.8326864765996	224.0
626.8700194481559	216.0
627.9165046696432	228.0
629.1363651317295	208.0
633.3894076090688	176.0
634.6071579452221	204.0
636.2913620556026	232.0
638.1961791852569	196.0
639.1603461450288	144.0
640.9628537110509	140.0
643.60000000025	88.0
643.9500000002513	36.0
644.3500000002527	28.0
644.3500000002527	72.0
644.3750000002528	24.0
644.5250000002534	60.0
644.6250000002537	68.0
644.975000000255	64.0
645.2000000002558	92.0
645.250000000256	20.0
645.6000000002573	0.0
646.0269465348533	220.0
648.0646531006025	204.0
648.5789943082113	232.0
648.9750000002696	104.0
650.9624814230529	208.0
653.0438759407854	144.0
653.926526025237	212.0
654.2435645103131	224.0
655.3024693603345	216.0
656.0814809022916	140.0
656.2824955880251	196.0
662.1192391484987	176.0
662.2136062341403	232.0
662.5373532133436	120.0
670.7385873812482	220.0
671.025146009729	208.0
673.0885729443964	224.0
675.7073610044359	212.0
678.0839912612606	216.0
683.9252787209423	204.0
684.4046385835818	140.0
686.0369247806756	176.0
687.5828621335097	120.0
687.7041753878938	144.0
689.0041747039813	196.0
698.3648188646421	196.0
698.8084001428482	224.0
699.0473748016536	208.0
700.0997603306079	220.0
700.6562677530524	216.0
701.6070467116549	212.0
710.0720589143086	144.0
710.7871360943799	204.0
711.3466516528223	176.0
714.6269522612115	120.0
717.2250000005179	100.0
720.4821888461832	216.0
721.033307182658	220.0
721.667397227645	208.0
724.3695790718323	140.0
725.3287743573175	212.0
728.0670020921834	176.0
730.0642045209642	144.0
731.4497380366217	196.0
731.6744896355563	224.0
733.1226812916816	120.0
734.0709488345856	204.0
737.613607696283	140.0
739.9000000006004	100.0
745.1971993080743	208.0
746.25162781914	220.0
748.3298492045072	224.0
751.003094642784	216.0
751.3330377881348	212.0
756.4783319830808	120.0
758.4799546439582	144.0
760.2973497858704	176.0
765.0500000006919	100.0
765.9325730534829	212.0
766.4759706983156	140.0
767.1917577474916	196.0
768.8738851499804	224.0
770.3748506408565	204.0
774.7872832272506	220.0
775.3069896161866	216.0
776.4184778804104	208.0
778.9432850717184	196.0
780.441623514976	204.0
781.1553948435015	144.0
784.4455355091621	120.0
786.1752741968527	176.0
786.8558378960656	140.0
787.8000000007746	100.0
788.8246336222013	208.0
793.5444772637267	216.0
796.126511863437	224.0
799.3537765934101	220.0
800.1596550049372	212.0
802.7220807639451	196.0
806.6450178929865	144.0
808.4204920985238	204.0
809.9825048127373	140.0
810.9162806411476	120.0
811.9104019797448	176.0
813.8000000008692	100.0
818.5745762332285	220.0
821.7500435424773	208.0
822.6898558470631	212.0
823.3011890319913	196.0
826.2183218843933	228.0
827.2506615202208	216.0
831.038197296228	140.0
831.276297061793	204.0
831.8184283325503	144.0
832.5616727252971	224.0
832.8261037379436	120.0
834.5530975624356	176.0
837.5637672022285	232.0
839.0890851991443	228.0
843.0750000009757	88.0
843.9000000009787	36.0
847.5187876554709	212.0
849.3288428346578	224.0
850.6138403054113	144.0
850.8548678819443	208.0
851.6431092170867	228.0
851.7412819430725	232.0
852.1536553106025	216.0
857.0806150368217	176.0
858.0911830515861	204.0
858.5127835445237	196.0
860.0672323561832	220.0
862.125000001045	72.0
862.125000001045	92.0
862.1750000010452	28.0
862.1750000010452	88.0
862.2750000010456	64.0
862.3000000010456	12.0
862.400000001046	32.0
862.4250000010461	24.0
862.4250000010461	96.0
862.5250000010465	36.0
862.6000000010467	8.0
862.6250000010468	20.0
862.6250000010468	40.0
862.8000000010475	52.0
862.9250000010479	60.0
863.0250000010483	48.0
863.1000000010486	68.0
863.2500000010491	84.0
863.2750000010492	16.0
863.3000000010493	4.0
863.3250000010494	44.0
863.3250000010494	56.0
863.5500000010502	0.0
865.150000001056	76.0
865.7250000010581	104.0
866.2525549159132	232.0
866.4785786655585	120.0
867.0161472512626	228.0
867.172561716375	140.0
872.7420288193238	220.0
874.0702382799799	212.0
877.541340448839	224.0
879.7235420554877	196.0
879.8577595070637	228.0
881.5873532592004	144.0
881.9729657796576	216.0
882.1941988610863	176.0
884.1059553307257	204.0
884.7062932998765	208.0
885.295333672538	140.0
887.5069542916225	120.0
888.9250000011425	72.0
889.0250000011429	88.0
889.2000000011435	36.0
889.5500000011448	92.0
889.5500000011448	96.0
889.6500000011451	64.0
889.9250000011461	12.0
890.0000000011464	52.0
890.0250000011465	8.0
890.175000001147	28.0
890.2500000011473	32.0
890.2750000011474	16.0
890.3000000011475	40.0
890.4750000011481	48.0
890.5500000011484	60.0
891.1000000011504	20.0
891.1500000011506	68.0
891.1750000011507	84.0
891.3500000011513	24.0
891.4750000011518	0.0
892.1955664650998	220.0
892.4250000011552	4.0
893.16530263235	208.0
893.6000000011595	104.0
893.8762437035765	216.0
895.9278167375023	212.0
896.5241572278164	232.0
899.8547714169357	228.0
903.0362303465778	120.0
906.5910168468015	224.0
907.4319436689362	144.0
908.5362778685554	176.0
910.7679757985183	140.0
913.2037081556983	196.0
918.0272466870385	204.0
919.7584524035855	208.0
921.7165933853373	176.0
923.132271473584	216.0
923.5656049174353	220.0
925.7965340514415	212.0
928.1714606633168	224.0
928.9036137706653	204.0
930.6230273982874	196.0
930.7003121388595	120.0
931.9112750960167	144.0
937.3874153739936	140.0
942.2357936008502	208.0
947.4197160334847	224.0
948.5818242563969	212.0
949.1785415958759	216.0
950.8636347539252	220.0
953.8593758164185	196.0
957.6082043395418	176.0
957.904248280814	144.0
958.0680681231822	140.0
959.7036256677557	120.0
963.663175868321	204.0
968.775000001433	100.0
969.0440358680912	224.0
971.1990153303452	220.0
973.5741223277838	212.0
974.8243367366969	140.0
975.5757560753871	216.0
976.4684046777039	208.0
982.2436447630078	176.0
983.0346484884295	204.0
983.5001271197132	120.0
986.6831775158732	196.0
989.2378374265838	144.0
992.8000000015204	100.0
995.053157626576	220.0
1002.0832745549188	216.0
1005.1466357540771	212.0
1009.4788649235663	196.0
1010.7315590352644	224.0
1011.0749635430905	208.0
1011.838999186867	120.0
1013.5742372320282	204.0
1016.1841800949379	176.0
1016.6250000016071	100.0
1017.6636581802999	144.0
1018.235973472744	140.0
1018.9563736721658	208.0
1022.0190517699361	212.0
1023.2335641523078	220.0
1025.261384993518	144.0
1028.9588641374442	216.0
1030.2009686328029	224.0
1031.146284037616	176.0
1032.9341273716182	196.0
1035.0418188891879	140.0
1035.9901471165397	204.0
1036.866988678312	120.0
1041.350000001697	100.0
1048.463082366072	220.0
1048.9544807872446	212.0
1049.2529590107495	224.0
1049.6875830041304	208.0
1050.7021715703372	216.0
1053.2582433789778	140.0
1054.4338615645418	120.0
1055.8405723228198	196.0
1056.5651992154726	176.0
1057.0690473898444	144.0
1062.6000000017743	100.0
1063.935612332606	212.0
1064.7674441414676	204.0
1064.815415169011	208.0
1067.667058881923	224.0
1069.2489716430287	220.0
1073.1478081890216	216.0
1074.570154915862	196.0
1076.2183218843934	228.0
1079.4100758057737	144.0
1084.0741637294584	140.0
1084.4544819306793	176.0
1084.646569760448	120.0
1087.5637672022285	232.0
1087.7134329883834	204.0
1091.0000000018777	88.0
1091.2750000018787	28.0
1091.4500000018793	72.0
1091.5750000018797	8.0
1091.5750000018797	36.0
1091.8000000018806	32.0
1091.8500000018807	12.0
1092.1000000018817	96.0
1092.500000001883	92.0
1093.3750000018863	40.0
1093.4750000018867	64.0
1093.9538903377195	208.0
1093.9855891819627	228.0
1094.2750000018896	48.0
1094.7250000018912	20.0
1095.0750000018925	52.0
1096.1750000018965	104.0
1099.1090779409678	212.0
1103.1908250264232	224.0
1103.2023771622564	220.0
1105.0079064485017	232.0
1106.036705172454	196.0
1107.3477128568718	176.0
1107.5410702538736	144.0
1107.5983484834812	228.0
1109.5029909195364	204.0
1111.0057089687498	216.0
1111.009563814547	140.0
1117.0184523507394	232.0
1117.8000000019751	88.0
1117.8250000019752	72.0
1118.1000000019762	8.0
1118.2250000019767	28.0
1118.5000000019777	36.0
1118.5000000019777	92.0
1118.7750000019787	68.0
1118.8000000019788	96.0
1118.8048846314127	120.0
1119.15000000198	20.0
1119.1750000019802	40.0
1119.2250000019803	16.0
1119.4500000019812	12.0
1119.7500000019822	0.0
1119.8000000019824	60.0
1119.8750000019827	48.0
1120.0250000019832	32.0
1120.2750000019842	24.0
1120.3542314475555	208.0
1120.800000001986	84.0
1121.4940350633835	204.0
1121.600000001989	64.0
1122.2846954953197	228.0
1123.1500000019946	104.0
1126.5861664097538	216.0
1127.2387057663088	212.0
1128.999604122689	220.0
1129.476485724189	224.0
1131.648320945805	120.0
1132.295543667328	140.0
1134.2717972809576	196.0
1135.0282174251975	232.0
1135.1263750877415	144.0
1135.7242141067575	228.0
1137.9815978566025	176.0
1146.891091488628	212.0
1148.013914450095	224.0
1153.7072715951972	220.0
1153.7784037087458	120.0
1154.412873146872	140.0
1154.4964486179308	216.0
1155.253504739666	208.0
1156.385105530392	232.0
1157.941008945606	196.0
1161.4760989753995	176.0
1162.3143757931946	144.0
1163.2369307537033	204.0
1163.8500000021427	88.0
1163.925000002143	20.0
1164.0000000021432	36.0
1164.0500000021434	40.0
1164.0750000021435	28.0
1164.1500000021438	72.0
1164.200000002144	12.0
1164.3000000021443	64.0
1164.3250000021444	32.0
1164.4946168107813	216.0
1164.500000002145	96.0
1164.5250000021451	68.0
1164.5750000021453	60.0
1164.7250000021459	92.0
1164.775000002146	8.0
1164.8000000021461	52.0
1164.9000000021465	84.0
1164.9250000021466	16.0
1165.1500000021474	4.0
1165.1500000021474	24.0
1165.1750000021475	48.0
1165.1750000021475	56.0
1165.2000000021476	0.0
1165.3500000021481	44.0
1166.0750000021508	76.0
1167.6250000021564	100.0
1167.7500000021569	104.0
1174.3488025292145	212.0
1175.2961128552026	220.0
1176.9681406724021	144.0
1179.1769817974168	204.0
1182.3619501353464	196.0
1182.9079332650806	208.0
1184.5968415280663	224.0
1187.6614122068581	120.0
1188.1721578714262	140.0
1189.4522982316505	176.0
1192.0935773106817	220.0
1199.093956267841	204.0
1201.1494701143931	216.0
1201.2894661732032	208.0
1201.7988545450905	224.0
1203.306326828429	176.0
1204.298102825549	212.0
1209.501879714448	120.0
1209.7006286067005	144.0
1209.9599345214253	140.0
1212.754085608504	196.0
1214.7105733047017	212.0
1217.3863270195443	208.0
1218.6554393245565	220.0
1220.2356446798415	224.0
1222.4827072199967	216.0
1228.2452510900398	144.0
1229.0000000023797	100.0
1231.7993051487808	196.0
1233.7182047974372	120.0
1233.847530301647	140.0
1234.3694524142406	204.0
1239.7075479936057	176.0
1246.669409407609	216.0
1246.9078143536403	220.0
1248.6098755306618	208.0
1249.4224952112972	224.0
1253.004984469753	176.0
1254.5722897254693	212.0
1255.775000002477	100.0
1259.3089892081516	204.0
1261.089330062184	140.0
1262.8176129469975	120.0
1266.3018432071892	196.0
1267.3034960372786	144.0
1271.2565919823853	220.0
1273.5460048519474	208.0
1275.5582994745848	224.0
1277.3524511569826	216.0
1278.5095692737518	212.0
1280.1500000025658	100.0
1284.4696356699749	144.0
1284.6751542542188	120.0
1284.8270768222549	140.0
1286.1645212745534	176.0
1286.9091787084124	204.0
1289.2685013495093	196.0
1291.0027349056777	224.0
1295.300109624483	220.0
1300.9385230688224	216.0
1301.9384802114987	208.0
1306.1581953760383	212.0
1306.2749154164376	144.0
1308.3989961643952	204.0
1308.7155476049334	140.0
1309.2500000026716	100.0
1309.3485650325388	196.0
1312.2658912767552	120.0
1314.5217708886787	176.0
1320.8851098544494	224.0
1324.9773645141263	196.0
1325.781545110015	216.0
1326.2183218843934	228.0
1326.3114397922322	140.0
1326.656277701847	212.0
1329.8816684770445	208.0
1332.3383080172032	220.0
1333.0554725740747	120.0
1333.7788897005432	204.0
1333.975134667254	144.0
1334.1823655936976	176.0
1337.5637672022285	232.0
1338.2894674070187	228.0
1340.5766965570476	216.0
1340.8264142878957	212.0
1344.9057552171298	208.0
1345.1750000028023	88.0
1345.2500000028026	72.0
1348.3613144902781	224.0
1351.1456604083114	232.0
1352.4851743235859	220.0
1353.6907349142618	144.0
1354.080450510071	228.0
1356.0657766764862	176.0
1356.8552289697836	120.0
1360.2243014884696	204.0
1360.8367535993173	196.0
1363.7250000028698	36.0
1363.9250000028705	8.0
1363.9250000028705	28.0
1363.9250000028705	32.0
1364.0000000028708	88.0
1364.050000002871	52.0
1364.075000002871	40.0
1364.1250000028713	12.0
1364.1250000028713	72.0
1364.1750000028715	64.0
1364.2750000028718	60.0
1364.300000002872	96.0
1364.325000002872	92.0
1364.4000000028723	68.0
1364.4250000028724	4.0
1364.4500000028725	20.0
1364.4750000028725	44.0
1364.5000000028726	76.0
1364.600000002873	84.0
1364.7250000028735	48.0
1364.9250000028742	16.0
1364.9750000028744	24.0
1365.1000000028748	56.0
1365.400000002876	0.0
1366.6237378229137	232.0
1367.5250000028836	104.0
1367.919394398904	140.0
1368.0000000028854	80.0
1371.6548869742223	212.0
1376.371786288103	220.0
1376.4233667910216	140.0
1378.1114588018454	228.0
1379.4535793072157	216.0
1379.4975277362157	224.0
1380.1759793496344	196.0
1382.2951903029718	176.0
1386.0803250342433	208.0
1386.6935676732783	144.0
1388.0871052618083	204.0
1393.942659077484	120.0
1394.385646937387	228.0
1398.3968486556062	208.0
1398.7087375616059	216.0
1400.9312911467312	220.0
1400.9946358476275	212.0
1401.6729663561314	224.0
1408.1275941239705	176.0
1408.2567538997803	232.0
1409.0734281261214	196.0
1410.2263578516092	204.0
1411.3951171861054	140.0
1413.9000000030524	28.0
1413.9750000030526	88.0
1413.9750000030526	92.0
1414.0250000030528	72.0
1414.4000000030542	96.0
1414.4250000030543	32.0
1414.4500000030544	36.0
1414.5500000030547	12.0
1414.5750000030548	8.0
1414.600000003055	40.0
1414.600000003055	44.0
1414.650000003055	48.0
1414.900000003056	64.0
1415.0000000030564	60.0
1415.1427653525336	144.0
1415.2750000030574	16.0
1415.2750000030574	52.0
1415.450000003058	68.0
1415.5250000030583	20.0
1416.250000003061	24.0
1416.4500000030616	0.0
1417.125000003064	84.0
1418.0318678143153	120.0
1418.2500000030682	104.0
1418.5750000030694	4.0
1418.58946339076	208.0
1419.000000003071	76.0
1421.4439637211408	176.0
1422.7536513248524	220.0
1423.850048302827	216.0
1426.6431023566356	140.0
1426.9835168533518	224.0
1428.1968084621458	212.0
1433.8151867372233	144.0
1435.186751786873	204.0
1436.0369159844454	196.0
1436.6159893768468	120.0
1441.382115684729	212.0
1451.2725436330559	176.0
1452.120045278479	140.0
1452.2927012457164	208.0
1454.232223301311	144.0
1454.5196685911455	224.0
1455.2747592110024	216.0
1457.8492530922363	196.0
1457.9889208355912	220.0
1463.2968652992788	204.0
1464.3625726453317	120.0
1466.1214902824102	220.0
1466.9750000032454	100.0
1472.6106248645594	216.0
1475.0461938213414	204.0
1478.637301049218	224.0
1481.123075376344	144.0
1481.4673136408562	212.0
1481.7328591975129	208.0
1482.7458849158397	176.0
1484.9244730398268	120.0
1484.957104598878	140.0
1485.2592542781151	196.0
1491.1750000033335	100.0
1491.8574940231624	220.0
1495.1288306929916	224.0
1495.252930226416	212.0
1498.532781835679	216.0
1501.1704901448395	176.0
1504.7052961542288	204.0
1508.5132219528998	208.0
1510.432481154233	196.0
1511.317291881397	144.0
1512.5955585617041	120.0
1515.2386830375176	140.0
1515.9250000034235	100.0
1521.3325067956746	212.0
1522.7912681483965	140.0
1525.918988755052	220.0
1526.1361177823924	224.0
1526.2002250815772	208.0
1529.5900182132546	204.0
1530.0970260901593	216.0
1536.468095283969	120.0
1536.5233523899287	176.0
1540.273079927373	196.0
1541.2500000035157	100.0
1542.6066104152883	144.0
1544.7972058569712	216.0
1545.7187375089002	224.0
1546.1558793138831	212.0
1548.3399097615243	208.0
1550.766062467546	120.0
1552.7738830427709	204.0
1552.9859691983252	220.0
1555.0139634137347	144.0
1555.8221885915277	140.0
1559.0115554958168	176.0
1559.978400638999	196.0
1562.4750000035929	100.0
1575.4757039119231	220.0
1575.692725996319	224.0
1576.2183218843934	228.0
1576.4177514172325	212.0
1578.1482079927243	196.0
1578.811900723714	216.0
1579.757729728755	176.0
1581.5833317112354	208.0
1585.2120315650764	120.0
1586.1323102006038	140.0
1587.5637672022285	232.0
1588.0153474447854	204.0
1588.2546007063906	144.0
1591.1500000036972	88.0
1591.2445144808858	228.0
1591.3250000036978	36.0
1591.375000003698	72.0
1591.4750000036984	28.0
1591.4750000036984	40.0
1591.5500000036986	32.0
1591.6000000036988	20.0
1591.675000003699	8.0
1591.7000000036992	12.0
1591.7250000036993	64.0
1591.7500000036994	96.0
1591.7750000036995	52.0
1591.7750000036995	92.0
1591.8500000036997	68.0
1592.0000000037003	60.0
1592.3000000037014	84.0
1592.3250000037015	48.0
1592.4250000037018	24.0
1592.5500000037023	16.0
1594.195677847004	220.0
1595.250000003712	104.0
1595.9530700315195	216.0
1598.77450098778	208.0
1599.6410080659298	204.0
1600.4843284751132	212.0
1604.8797028450558	224.0
1607.2468696089857	140.0
1607.3677878586998	232.0
1608.0099683296185	196.0
1608.7304518795067	228.0
1611.7765514660828	176.0
1611.8381399043974	144.0
1612.6730351770134	120.0
1616.100000003788	88.0
1616.3500000037889	36.0
1616.375000003789	72.0
1616.4500000037892	28.0
1616.6000000037898	12.0
1616.7000000037901	68.0
1616.8000000037905	8.0
1617.0000000037912	96.0
1617.0500000037914	60.0
